instructor_user_id,charge_amount,charge_application_fee,event_complete_timestamp,credit_amount,credit_application_fee,product_kind,created_at
1654,40.58,4.87,NULL,9.42,1.13,5,1614542459
1511,10,1.2,NULL,0,0,5,1614542460
1511,10,1.2,NULL,0,0,5,1614542462
1511,10,1.2,NULL,0,0,5,1614542464
1539,7.72,0.93,NULL,22.28,2.67,5,1614542466
1539,30,3.6,NULL,0,0,5,1614542469
1541,30,3.6,NULL,0,0,5,1614542473
1684,4.64,0.56,NULL,25.36,3.04,5,1614542474
1513,15.57,1.25,NULL,12.43,1,5,1614542475
1732,0,0,NULL,30,3.6,5,1614542476
1732,4.28,0.51,NULL,25.72,3.09,5,1614542477
1684,20,2.4,NULL,10,1.2,5,1614542479
1541,30,3.6,NULL,0,0,5,1614542480
1039,30,3.6,NULL,0,0,5,1614542482
1039,30,3.6,NULL,0,0,5,1614542485
1039,24.65,2.96,NULL,5.35,0.64,5,1614542485
1039,30,3.6,NULL,0,0,5,1614542489
1621,0,0,1614597288,0,0,1,1614596929
1621,0,0,1614597288,0,0,1,1614597125
1621,0,0,1614597607,0,0,1,1614597362
1621,0,0,1614597607,0,0,1,1614597397
1621,0,0,1614598775,0,0,1,1614598518
1621,0,0,1614598775,0,0,1,1614598630
1621,0,0,1614598775,0,0,1,1614598648
1621,0,0,1614600110,0,0,1,1614598863
1621,0,0,1614600110,0,0,1,1614599232
1621,0,0,1614600110,0,0,1,1614599254
1868,0,0,1614602368,0,0,1,1614602180
1868,0,0,1614602368,0,0,1,1614602238
1868,0,0,1614604687,0,0,1,1614602893
1868,0,0,1614604687,0,0,1,1614602894
1869,0,0,NULL,0,0,1,1614605406
1869,0,0,NULL,0,0,1,1614605433
1869,0,0,NULL,0,0,1,1614606204
1869,0,0,NULL,0,0,1,1614606216
1869,0,0,NULL,0,0,1,1614606320
1869,0,0,NULL,0,0,1,1614606328
1869,10,0,NULL,0,0,1,1614607673
1869,10,0,NULL,0,0,1,1614607692
1869,10,0,NULL,0,0,1,1614607709
1869,0,0,NULL,0,0,1,1614607919
1869,0,0,NULL,0,0,1,1614607935
1869,0,0,NULL,0,0,1,1614608341
1869,0,0,NULL,0,0,1,1614608353
1644,0,0,1614619011,0,0,1,1614618864
1402,0,0,NULL,0,0,4,1614627066
1402,0,0,NULL,0,0,1,1614627156
1402,0,0,NULL,0,0,1,1614628202
1868,0,0,1614665026,0,0,1,1614664931
1868,0,0,1614665629,0,0,1,1614665531
1868,0,0,1614665629,0,0,1,1614665531
1868,0,0,1614665901,0,0,1,1614665777
1868,0,0,1614665901,0,0,1,1614665781
1868,0,0,1614666027,0,0,1,1614665928
1868,0,0,1614666027,0,0,1,1614665989
1868,0,0,1614666309,0,0,1,1614666167
1868,0,0,1614666687,0,0,1,1614666500
1868,0,0,1614667119,0,0,1,1614666796
1869,20,0,NULL,0,0,1,1614670716
1868,0,0,1614672895,0,0,1,1614672809
1868,0,0,1614673061,0,0,1,1614672947
1863,0,0,NULL,0,0,1,1614678641
1869,20,0,NULL,0,0,1,1614678650
1863,0,0,NULL,0,0,1,1614679872
1863,0,0,NULL,0,0,1,1614679938
1863,0,0,NULL,0,0,1,1614681632
1863,0,0,NULL,0,0,1,1614685397
1863,0,0,NULL,0,0,1,1614685481
1863,0,0,NULL,0,0,1,1614689987
1863,0,0,NULL,0,0,1,1614692683
1863,0,0,NULL,0,0,1,1614694359
1863,0,0,NULL,0,0,1,1614695665
1863,0,0,NULL,0,0,1,1614695723
1402,34,4.08,NULL,0,0,4,1614719362
1871,9.68,1.16,NULL,0,0,4,1614720318
1871,15,1.2,NULL,0,0,4,1614720336
1871,0,0,1614730145,0,0,1,1614720355
1868,9.74,0.78,NULL,4.29,0.34,4,1614753307
1865,0,0,NULL,0,0,1,1614753772
1868,1,0.12,NULL,13.03,1.56,4,1614753795
1868,8.91,1.07,NULL,8.97,1.08,6,1614753876
1868,14.52,1.16,NULL,0,0,6,1614753904
1868,14.03,1.68,NULL,0,0,4,1614754020
1868,0,0,NULL,0,0,6,1614754373
1862,10,1.2,NULL,0,0,4,1614754401
1862,0,0,NULL,0,0,1,1614754544
1854,0,0,NULL,0,0,1,1614754573
1862,0,0,NULL,0,0,1,1614754581
1862,0,0,NULL,0,0,1,1614754594
1854,0,0,NULL,0,0,4,1614754696
1854,0,0,NULL,0,0,1,1614754905
1854,1,0,NULL,10,0,1,1614755161
1862,15.72,1.89,NULL,0,0,4,1614755346
1854,0,0,NULL,0,0,1,1614755448
1862,0,0,NULL,0,0,1,1614755518
1862,0,0,NULL,0,0,1,1614755572
1854,11,0,NULL,0,0,4,1614755576
1854,0,0,NULL,0,0,1,1614755742
1854,0,0,NULL,0,0,1,1614755784
1862,0,0,NULL,0,0,1,1614755843
1854,0,0,NULL,0,0,1,1614755992
1854,1,0,NULL,10,0,4,1614756009
1862,0,0,NULL,0,0,1,1614756079
1854,0,0,NULL,0,0,6,1614756143
1854,1,0.12,NULL,9.29,1.12,4,1614756145
1862,0,0,NULL,10,1.2,4,1614756284
1862,0,0,NULL,0,0,1,1614756293
1862,0,0,NULL,0,0,1,1614756412
1854,0,0,NULL,0,0,1,1614756503
1854,0,0,NULL,0,0,1,1614756557
1854,0,0,NULL,0,0,1,1614756566
1862,0,0,NULL,0,0,1,1614756950
1862,0,0,NULL,10,1.2,4,1614757094
1862,0,0,NULL,0,0,1,1614757103
1862,0,0,NULL,0,0,1,1614757112
1862,0,0,NULL,0,0,1,1614757121
1862,0,0,NULL,0,0,1,1614757132
1862,0,0,NULL,0,0,1,1614757141
1862,0,0,NULL,10,0,1,1614757429
1862,0,0,NULL,10,0,1,1614757443
1862,0,0,NULL,10,0,1,1614757462
1862,5.71,0.69,NULL,4.29,0.52,4,1614757495
1862,0,0,NULL,0,0,1,1614757522
1862,0,0,NULL,0,0,1,1614757535
1862,0,0,NULL,0,0,1,1614757553
1862,30,0,NULL,0,0,4,1614757610
1862,0,0,NULL,0,0,1,1614757858
1862,0,0,NULL,0,0,1,1614757922
1854,0,0,NULL,0,0,1,1614758116
1865,1,0.12,NULL,17.71,2.13,4,1614759095
1865,0,0,NULL,0,0,1,1614759107
1865,0,0,NULL,10,1.2,6,1614759145
1865,0,0,NULL,0,0,1,1614759221
1865,0,0,NULL,0,0,4,1614759455
1865,7.71,0,NULL,12.29,0,4,1614759473
1865,0,0,NULL,0,0,1,1614759562
1862,0,0,NULL,0,0,1,1614763096
1868,28.07,3.37,NULL,0,0,4,1614763159
1868,1,0.12,NULL,14,1.68,4,1614763214
1862,0,0,NULL,0,0,1,1614763303
1862,0,0,NULL,0,0,1,1614763365
1862,0,0,NULL,0,0,1,1614763392
1862,0,0,NULL,0,0,1,1614763420
1862,0,0,NULL,0,0,1,1614763434
1862,0,0,NULL,0,0,1,1614763470
1862,0,0,NULL,0,0,1,1614763481
1862,0,0,NULL,0,0,1,1614763493
1862,0,0,NULL,0,0,1,1614763516
1862,0,0,NULL,0,0,1,1614763523
1862,0,0,NULL,0,0,1,1614763536
1862,0,0,NULL,0,0,1,1614763545
1862,0,0,NULL,0,0,1,1614763654
1862,0,0,NULL,0,0,1,1614763722
1862,0,0,NULL,0,0,1,1614763873
1868,10,1.2,NULL,0,0,5,1614766522
1863,0,0,NULL,0,0,1,1614766680
1863,0,0,NULL,0,0,1,1614766724
1854,0,0,NULL,0,0,1,1614767861
1854,0,0,NULL,11,0,1,1614767881
1854,8.29,1,NULL,2.71,0.33,4,1614768042
1854,1,0.12,NULL,9.29,1.12,4,1614768289
1854,0,0,NULL,0,0,6,1614768483
1854,9.29,0,NULL,1.71,0,4,1614768973
1863,0,0,NULL,0,0,1,1614769952
1854,4.72,0.57,NULL,11,1.32,4,1614770002
1863,0,0,NULL,0,0,1,1614770110
1854,0,0,NULL,0,0,1,1614771189
1854,0,0,NULL,0,0,1,1614771233
1621,0,0,NULL,0,0,1,1614771269
1621,0,0,NULL,0,0,1,1614771307
1621,0,0,NULL,0,0,1,1614771421
1854,10.29,1.24,NULL,0,0,4,1614775660
1862,0,0,NULL,0,0,1,1614776686
1865,10,1.2,NULL,0,0,4,1614776812
1923,0,0,NULL,0,0,1,1614778124
1865,1,0.12,NULL,8.36,1,4,1614778592
1645,0,0,NULL,0,0,1,1614778803
1039,0,0,NULL,0,0,1,1614778828
1865,0,0,NULL,0,0,1,1614779476
1039,0,0,NULL,0,0,1,1614779517
1039,0,0,NULL,0,0,1,1614779862
1039,0,0,NULL,0,0,1,1614780068
1039,0,0,NULL,0,0,1,1614780169
1862,0,0,NULL,0,0,4,1614780247
1862,0,0,NULL,0,0,4,1614780355
1865,0,0,NULL,0,0,4,1614780623
1039,0,0,NULL,0,0,1,1614780911
1867,20.76,2.49,NULL,10.67,1.28,4,1614780985
1039,0,0,NULL,0,0,1,1614781365
1862,0,0,NULL,0,0,1,1614783284
1854,0,0,NULL,0,0,1,1614786326
1895,30,0,NULL,0,0,1,1614787941
1895,30,0,NULL,0,0,1,1614788085
1401,80,9.6,NULL,0,0,4,1614798495
1401,0,0,NULL,0,0,1,1614798521
1401,0,0,NULL,0,0,1,1614798548
1871,0,0,1614808636,0,0,1,1614808096
1871,0,0,1614808636,0,0,1,1614808099
1923,0,0,NULL,0,0,1,1614837496
1958,28.57,2.29,NULL,0,0,4,1614839790
1959,28.57,2.29,NULL,0,0,4,1614840418
1732,0,0,NULL,0,0,1,1614840443
1621,10,1.2,NULL,0,0,4,1614840519
1621,0,0,NULL,0,0,1,1614840572
1621,10,1.2,NULL,0,0,4,1614840735
1862,0,0,NULL,0,0,1,1614840940
1862,0,0,NULL,0,0,1,1614840956
1039,0,0,NULL,0,0,1,1614841072
1960,2.85,0.23,NULL,25.72,2.06,4,1614841349
1039,0,0,NULL,0,0,1,1614841505
1962,0,0,NULL,20,1.6,4,1614842061
1684,30,0,NULL,0,0,4,1614842185
1854,0,0,NULL,0,0,1,1614842650
1963,22.85,1.83,NULL,5.72,0.46,4,1614842933
1039,0,0,NULL,0,0,1,1614842937
1039,0,0,NULL,0,0,1,1614843008
1854,0,0,NULL,0,0,1,1614843429
1039,0,0,NULL,0,0,1,1614844104
1039,0,0,NULL,0,0,1,1614844143
1039,0,0,NULL,0,0,1,1614844570
1039,0,0,NULL,0,0,1,1614844693
1039,0,0,NULL,0,0,1,1614844807
1039,0,0,NULL,0,0,1,1614844981
1039,0,0,NULL,0,0,1,1614845041
1645,0,0,NULL,0,0,1,1614846061
1959,17.14,1.37,NULL,25.72,2.06,4,1614849353
1959,11.43,0.92,NULL,38.57,3.09,4,1614850022
1684,1,0,NULL,29,0,4,1614852556
1854,0,0,NULL,0,0,1,1614853788
1854,0,0,NULL,0,0,1,1614853876
1866,0,0,1614856954,0,0,1,1614856688
1621,10,0,NULL,0,0,1,1614856969
1655,1,0.12,NULL,26.1,3.13,4,1614857233
1732,22.2,2.66,NULL,4.9,0.59,4,1614857578
1866,0,0,NULL,0,0,1,1614858673
1866,0,0,NULL,0,0,1,1614860964
1862,0,0,NULL,0,0,1,1614861355
1539,27.1,3.25,NULL,0,0,4,1614861829
1069,101,12.12,1614861856,0,0,2,1614861856
1539,6.57,0.79,NULL,22,2.64,4,1614861899
1539,0,0,NULL,0,0,1,1614861929
1012,0,0,NULL,0,0,1,1614861971
1621,10,1.2,NULL,0,0,4,1614861976
1621,0,0,NULL,0,0,1,1614861990
1621,0,0,NULL,0,0,1,1614862007
1069,0,0,NULL,0,0,1,1614862039
1012,0,0,NULL,0,0,1,1614862039
1621,0,0,NULL,0,0,1,1614862070
1645,0,0,NULL,0,0,1,1614862599
1069,101,12.12,1614862729,0,0,2,1614862729
1069,0,0,NULL,0,0,1,1614862761
1854,11,1.32,NULL,0,0,4,1614863080
1012,20,2.4,NULL,0,0,4,1614863580
1866,10,1.2,NULL,0,0,4,1614864743
1854,0,0,NULL,0,0,1,1614864866
1621,0,0,NULL,0,0,1,1614865094
1012,0,0,NULL,0,0,1,1614865248
1012,0,0,NULL,0,0,1,1614865261
1856,0,0,NULL,0,0,1,1614865276
1866,1,0.12,NULL,9,1.08,4,1614865358
1866,9.94,1.19,NULL,0,0,4,1614865715
1866,0,0,NULL,0,0,1,1614865826
1866,0,0,NULL,0,0,1,1614865834
1866,0,0,NULL,0,0,1,1614865943
1866,0,0,NULL,0,0,1,1614865960
1621,0,0,NULL,0,0,1,1614866224
1866,0,0,NULL,0,0,1,1614867120
1866,0,0,NULL,0,0,1,1614867802
1034,8,0,NULL,0,0,1,1614868183
1034,11,1.32,NULL,0,0,4,1614868415
1034,0,0,NULL,0,0,1,1614868421
1866,0,0,NULL,0,0,1,1614869142
1866,0,0,NULL,0,0,1,1614869182
1866,0,0,NULL,0,0,1,1614869317
1866,0,0,NULL,0,0,1,1614869377
1866,0,0,NULL,0,0,1,1614869389
1866,0,0,NULL,0,0,1,1614869463
1866,0,0,NULL,0,0,1,1614869510
1866,0,0,NULL,0,0,1,1614869534
1854,11,1.32,NULL,0,0,4,1614870115
1866,0,0,NULL,0,0,1,1614870668
1866,0,0,NULL,0,0,1,1614870691
1854,11,1.32,NULL,0,0,4,1614871494
1402,0,0,NULL,0,0,1,1614886733
1402,900,108,NULL,0,0,4,1614886768
1041,0,0,NULL,0,0,1,1614899355
1621,0,0,NULL,0,0,1,1614922229
1684,10,1.2,NULL,0,0,4,1614922267
1539,10,0,NULL,0,0,1,1614923084
1539,10,0,NULL,0,0,1,1614923085
1539,10,0,NULL,0,0,1,1614923181
1539,0,0,NULL,10,0,1,1614923213
1539,10,0,NULL,0,0,1,1614923546
1539,0,0,NULL,10,0,1,1614923645
1684,0,0,NULL,0,0,8,1614923786
1866,0,0,NULL,0,0,1,1614923954
1854,0,0,NULL,0,0,1,1614924084
1854,0,0,NULL,0,0,1,1614924087
1867,0,0,1614924379,10,0.8,1,1614924089
1670,0,0,NULL,0,0,1,1614924211
1670,0,0,NULL,0,0,1,1614924231
1854,0,0,NULL,0,0,1,1614924507
1854,0,0,NULL,0,0,1,1614924515
1854,0,0,NULL,0,0,1,1614924526
1854,0,0,NULL,0,0,1,1614924535
1854,0,0,NULL,0,0,1,1614924547
1854,0,0,NULL,0,0,1,1614924619
1854,0,0,NULL,0,0,1,1614924630
1636,0,0,NULL,0,0,1,1614924707
1854,0,0,NULL,0,0,1,1614924841
1854,0,0,NULL,0,0,1,1614924849
1867,0,0,NULL,0,0,4,1614924849
1636,0,0,NULL,0,0,1,1614925005
1069,50.1,6.01,NULL,10,1.2,4,1614925144
1012,20,2.4,NULL,0,0,4,1614925383
1012,0,0,NULL,0,0,1,1614925412
1012,0,0,NULL,0,0,1,1614925462
1855,0,0,NULL,0,0,1,1614925566
1539,0,0,NULL,10,0,1,1614925757
1854,0,0,NULL,0,0,1,1614925808
1854,0,0,NULL,0,0,1,1614925850
1867,0,0,1614926056,0,0,1,1614925862
1867,0,0,1614926177,0,0,1,1614925875
1854,0,0,NULL,0,0,1,1614925989
1854,0,0,NULL,0,0,1,1614925999
1539,30,0,NULL,0,0,4,1614927059
1539,1,0,NULL,29,0,4,1614927139
1867,0,0,NULL,10,1.2,4,1614927219
1539,9,1.08,NULL,1,0.12,4,1614927220
1867,0,0,NULL,0,0,1,1614927541
1867,0,0,NULL,0,0,1,1614927548
1867,0,0,NULL,0,0,1,1614927556
1875,12.86,1.54,NULL,0,0,4,1614927985
1875,8.57,0.69,1614928692,11.43,0.92,1,1614928569
1875,0,0,1614930893,0,0,1,1614930093
1875,0,0,1614930893,0,0,1,1614930127
1875,0,0,1614930893,0,0,1,1614930153
1860,0,0,NULL,0,0,1,1614930294
1645,10,1.2,NULL,0,0,4,1614930328
1867,0,0,NULL,0,0,4,1614930350
1875,10,0.8,1614931400,0,0,1,1614931142
1875,10,0.8,NULL,0,0,4,1614931666
1875,0,0,NULL,0,0,1,1614932126
1972,1,0.08,1614937004,9,0.72,1,1614936704
1972,10,0,NULL,0,0,1,1614937640
1972,12.86,1.03,NULL,0,0,4,1614937917
1973,0,0,NULL,0,0,1,1614938317
1973,0,0,NULL,0,0,1,1614938398
1863,0,0,NULL,0,0,1,1614938540
1863,0,0,NULL,0,0,1,1614938565
1972,26.13,2.09,NULL,0,0,4,1614938608
1895,30,0,NULL,0,0,1,1614938614
1973,0,0,NULL,0,0,1,1614938801
1875,20,0,NULL,0,0,1,1614939249
1895,30,0,NULL,0,0,1,1614939250
1875,0,0,NULL,20,0,1,1614939358
1875,0,0,NULL,20,0,1,1614939419
1866,10.74,1.29,NULL,0.58,0.07,4,1614940048
1875,17.14,0,NULL,2.86,0,1,1614940084
1866,0,0,NULL,0,0,1,1614940148
1986,81,6.48,NULL,9,0.72,4,1614940222
1875,0,0,NULL,0,0,1,1614940692
1875,0,0,NULL,0,0,1,1614940702
1875,0,0,NULL,0,0,1,1614940781
1875,0,0,NULL,0,0,1,1614940790
1986,80.36,6.43,NULL,9.64,0.77,4,1614941006
1875,10,0,NULL,10,0,1,1614941070
1875,20,0,NULL,0,0,1,1614941150
1875,10,0,NULL,10,0,1,1614941177
1875,20,0,NULL,0,0,1,1614941252
1875,0,0,NULL,0,0,1,1614941336
1875,20,0,NULL,0,0,1,1614941379
1875,20,0,NULL,0,0,1,1614941463
1866,1,0,NULL,10,0,4,1614941543
1875,20,0,NULL,0,0,1,1614941620
1854,0,0,NULL,0,0,1,1614941629
1863,0,0,NULL,0,0,1,1614941677
1863,0,0,NULL,0,0,1,1614941708
1895,30,0,NULL,0,0,1,1614941764
1875,20,0,NULL,0,0,1,1614941853
1973,0,0,NULL,0,0,1,1614941948
1875,20,0,NULL,0,0,1,1614942256
1875,20,0,NULL,0,0,1,1614942310
1875,20,0,NULL,0,0,1,1614942357
1866,0,0,NULL,0,0,1,1614942389
1875,20,0,NULL,0,0,1,1614942399
1854,0,0,NULL,0,0,1,1614942445
1875,20,0,NULL,0,0,1,1614942452
1875,20,0,NULL,0,0,1,1614942542
1875,20,0,NULL,0,0,1,1614942591
1866,0,0,NULL,0,0,1,1614942605
1854,0,0,NULL,0,0,1,1614942617
1875,20,0,NULL,0,0,1,1614942647
1875,20,0,NULL,0,0,1,1614942683
1875,0,0,NULL,0,0,1,1614943650
2013,0,0,NULL,0,0,1,1614944768
2013,0,0,NULL,0,0,1,1614944798
1895,30,0,NULL,0,0,1,1614944851
1973,0,0,NULL,0,0,1,1614945025
2021,1,0.12,NULL,11.86,1.42,4,1614945839
1867,0,0,NULL,0,0,4,1614946555
1867,1.86,0.22,NULL,8.14,0.98,4,1614946576
1867,0,0,NULL,0,0,8,1614946579
1867,0,0,NULL,0,0,8,1614946837
1867,0,0,NULL,0,0,8,1614946994
1867,5.72,0.69,NULL,20,2.4,4,1614947074
1867,25.72,3.09,NULL,0,0,4,1614947250
1867,8.71,1.05,NULL,0,0,4,1614948638
1867,0,0,1614950808,0,0,1,1614949624
1867,0,0,1614950808,0,0,1,1614949735
1986,0,0,NULL,0,0,4,1614950839
1986,0,0,NULL,0,0,1,1614950876
1986,0,0,NULL,0,0,1,1614950885
1867,0,0,1614951842,0,0,1,1614950965
1867,0,0,1614951842,0,0,1,1614950977
1867,0,0,1614952988,0,0,1,1614952594
1867,0,0,1614952988,0,0,1,1614952600
1867,0,0,1614953514,0,0,1,1614953307
1867,0,0,1614953514,0,0,1,1614953318
1867,0,0,1614954428,0,0,1,1614954262
1867,0,0,1614954428,0,0,1,1614954271
1043,10,1.2,NULL,0,0,5,1615060817
1043,10,1.2,NULL,0,0,5,1615060817
1012,40,4.8,NULL,0,0,5,1615060819
1012,40,4.8,NULL,0,0,5,1615060821
1023,12,1.44,NULL,0,0,5,1615060822
1012,40,4.8,NULL,0,0,5,1615060824
1048,10,1.2,NULL,0,0,5,1615060825
1012,40,4.8,NULL,0,0,5,1615060827
1048,10,1.2,NULL,0,0,5,1615060829
1048,10,1.2,NULL,0,0,5,1615060831
1010,15,1.8,NULL,0,0,5,1615060835
1041,10,1.2,NULL,0,0,5,1615060837
1527,234,28.08,NULL,0,0,5,1615060839
1541,10,1.2,NULL,0,0,5,1615060841
1541,10,1.2,NULL,0,0,5,1615060842
1541,10,1.2,NULL,0,0,5,1615060844
1052,10,1.2,NULL,0,0,5,1615060846
1617,33,3.96,NULL,0,0,5,1615060847
1658,10,1.2,NULL,0,0,5,1615060849
1012,40,4.8,NULL,0,0,5,1615060850
1062,80,6.4,NULL,0,0,5,1615060854
1513,10,0.8,NULL,0,0,5,1615060856
1052,10,1.2,NULL,0,0,5,1615060857
1052,8,0.96,NULL,2,0.24,5,1615060859
1617,33,3.96,NULL,0,0,5,1615060861
1034,19,2.28,NULL,0,0,5,1615060863
1034,9,1.08,NULL,10,1.2,5,1615060866
1052,0,0,NULL,10,1.2,5,1615060866
1402,34,4.08,NULL,0,0,5,1615060868
1871,15,1.8,NULL,0,0,5,1615060869
1863,0,0,NULL,0,0,1,1615094840
1863,0,0,NULL,0,0,1,1615094866
1895,30,0,NULL,0,0,1,1615094922
1973,0,0,NULL,0,0,1,1615095099
1863,0,0,NULL,0,0,1,1615099582
1863,0,0,NULL,0,0,1,1615099611
1973,0,0,NULL,0,0,1,1615099823
1973,0,0,NULL,0,0,1,1615103988
1973,0,0,NULL,0,0,1,1615118868
1973,0,0,NULL,0,0,1,1615121406
1973,0,0,NULL,0,0,1,1615121834
1973,0,0,NULL,0,0,1,1615186446
1069,53.42,6.41,NULL,0,0,4,1615186843
1973,0,0,NULL,0,0,1,1615186868
1866,0,0,1615189106,0,0,1,1615188383
1012,0,0,1615189604,0,0,1,1615188402
1986,0,0,1615189406,0,0,1,1615188767
1012,0,0,1615189604,0,0,1,1615188893
2075,0,0,1615189688,0,0,1,1615189147
2075,0,0,1615189688,0,0,1,1615189199
1866,0,0,1615191295,10,0.8,1,1615190113
1866,0,0,1615191295,10,0.8,1,1615190547
2075,0,0,1615190879,0,0,1,1615190629
2075,0,0,1615190879,0,0,1,1615190644
1854,0,0,NULL,0,0,1,1615194158
1854,0,0,1615210636,0,0,1,1615197377
1854,0,0,1615210636,0,0,1,1615197385
1854,0,0,1615210636,0,0,1,1615197409
2013,0,0,NULL,0,0,1,1615197589
1854,0,0,1615210636,0,0,1,1615197802
1854,0,0,1615210636,0,0,1,1615198131
2013,0,0,NULL,0,0,1,1615198197
2013,0,0,NULL,0,0,1,1615198251
2081,0,0,NULL,0,0,1,1615198890
1539,0,0,NULL,0,0,8,1615199340
1866,0,0,NULL,0,0,1,1615199693
1866,0,0,NULL,0,0,1,1615199704
1854,0,0,1615210636,0,0,1,1615200053
1539,1,0.12,NULL,22.23,2.67,4,1615200391
1012,0,0,1615202288,0,0,1,1615200398
1539,0,0,1615202700,0,0,1,1615200400
1012,0,0,1615202288,0,0,1,1615200424
0,5,0,NULL,0,0,7,1615200696
2075,0,0,1615202474,0,0,1,1615201624
2075,0,0,1615202474,0,0,1,1615201634
1866,0,0,1615203346,0,0,1,1615201721
1866,0,0,1615203346,0,0,1,1615201728
2075,0,0,1615203789,0,0,1,1615203262
2075,0,0,1615203789,0,0,1,1615203273
1866,0,0,1615205780,0,0,1,1615203949
1012,0,0,1615207168,0,0,1,1615204504
1012,0,0,1615207168,0,0,1,1615204560
1854,0,0,1615210636,0,0,1,1615205051
1854,0,0,1615210636,0,0,1,1615207769
1854,0,0,1615210636,0,0,1,1615207921
2081,0,0,NULL,0,0,1,1615208033
1854,0,0,1615210636,0,0,1,1615208036
1854,0,0,1615210636,0,0,1,1615208070
1069,0,0,NULL,0,0,1,1615208108
1867,0,0,NULL,0,0,1,1615208145
1867,0,0,NULL,0,0,1,1615208146
1854,0,0,1615210636,0,0,1,1615208188
1854,0,0,1615210636,0,0,1,1615208216
1867,0,0,NULL,0,0,1,1615208267
1854,0,0,1615210636,0,0,1,1615208279
1854,0,0,1615210636,0,0,1,1615208555
1854,0,0,1615210636,0,0,1,1615208566
2081,0,0,NULL,0,0,1,1615210624
2081,0,0,NULL,0,0,1,1615212358
1895,30,0,NULL,0,0,1,1615213852
1895,30,0,NULL,0,0,1,1615266655
1895,30,0,NULL,0,0,1,1615266722
2081,0,0,NULL,0,0,1,1615266865
2081,0,0,NULL,0,0,1,1615266905
1895,30,0,NULL,0,0,1,1615266980
1866,0,0,1615274777,0,0,1,1615267159
1866,0,0,1615274777,0,0,1,1615267174
1973,0,0,NULL,0,0,1,1615267208
2075,0,0,1615268399,0,0,1,1615267792
2075,0,0,1615268399,0,0,1,1615267804
2075,0,0,1615268399,0,0,1,1615267891
2081,0,0,NULL,0,0,1,1615270205
2081,0,0,NULL,0,0,1,1615270243
1895,30,0,NULL,0,0,1,1615270316
1973,0,0,NULL,0,0,1,1615270561
2081,0,0,NULL,0,0,1,1615270704
2081,0,0,NULL,0,0,1,1615270733
1895,30,0,NULL,0,0,1,1615270789
1973,0,0,NULL,0,0,1,1615270984
2075,0,0,1615273515,0,0,1,1615271397
2075,0,0,1615273515,0,0,1,1615271407
2075,0,0,1615273515,0,0,1,1615271418
1973,0,0,NULL,0,0,1,1615271977
2075,50,6,1615273490,0,0,3,1615273490
2075,0,0,1615276420,0,0,1,1615273631
2075,0,0,1615276420,0,0,1,1615273639
2075,0,0,1615276420,0,0,1,1615273647
2075,0,0,1615276420,0,0,1,1615273687
2075,0,0,1615276420,0,0,1,1615273954
2075,0,0,1615276420,0,0,1,1615273962
2081,0,0,NULL,0,0,1,1615275506
2081,0,0,NULL,0,0,1,1615275734
2081,0,0,NULL,0,0,1,1615275825
2081,0,0,NULL,0,0,1,1615275923
2081,0,0,NULL,0,0,1,1615275989
1895,30,0,NULL,0,0,1,1615276157
1895,30,0,NULL,0,0,1,1615276432
1539,0,0,1615285606,0,0,1,1615282022
1866,10,0,NULL,0,0,1,1615282388
1866,4.1,0,NULL,5.9,0,1,1615282393
1866,0,0,1615286788,10,0.8,1,1615282545
1866,0,0,1615286788,10,0.8,1,1615282560
2081,0,0,NULL,0,0,1,1615285851
1015,0,0,1615286114,0,0,1,1615285951
2081,0,0,NULL,0,0,1,1615285964
2081,0,0,NULL,0,0,1,1615286308
2081,0,0,NULL,0,0,1,1615286565
2150,0,0,NULL,0,0,1,1615286895
2150,0,0,NULL,0,0,1,1615287037
1866,0,0,1615288897,0,0,1,1615287167
1866,0,0,1615288897,0,0,1,1615287180
2150,0,0,NULL,0,0,1,1615287385
2150,0,0,NULL,0,0,1,1615287537
2150,0,0,NULL,0,0,1,1615287956
2150,0,0,NULL,0,0,1,1615288050
1539,0,0,1615290334,0,0,1,1615288458
1069,0,0,NULL,0,0,1,1615288988
1069,0,0,NULL,0,0,1,1615288991
1866,0,0,1615292830,0,0,1,1615290664
1866,0,0,1615292830,0,0,1,1615290667
2150,0,0,NULL,0,0,1,1615291025
2150,0,0,NULL,0,0,1,1615291115
1973,0,0,NULL,0,0,1,1615291495
2150,0,0,NULL,0,0,1,1615291602
1539,0,0,1615294276,0,0,1,1615292964
1539,10,1.2,1615294276,0,0,1,1615292987
1895,30,0,NULL,0,0,1,1615294923
1895,30,0,NULL,0,0,1,1615295009
1895,30,0,NULL,0,0,1,1615295075
1895,30,0,NULL,0,0,1,1615295164
2181,30,0,NULL,0,0,1,1615297931
2075,0,0,1615300277,0,0,1,1615298292
2075,0,0,1615300277,0,0,1,1615298302
2075,0,0,1615300277,0,0,1,1615298329
2075,0,0,1615301970,0,0,1,1615301625
2075,0,0,1615301970,0,0,1,1615301635
2075,0,0,1615301970,0,0,1,1615301654
0,5,0,NULL,0,0,7,1615314115
2075,0,0,1615356578,0,0,1,1615355399
2075,0,0,1615356578,0,0,1,1615355408
2075,0,0,1615356578,0,0,1,1615355417
2075,0,0,1615356578,0,0,1,1615355420
1867,11.43,1.37,NULL,20,2.4,4,1615368288
1867,0,0,NULL,0,0,4,1615368333
1866,10,0.8,1615371188,0,0,1,1615368764
